0;402;1;73,6147757255937
1;77;279;76,4705882352941
2;140;331;79,5275590551181
3;100;433;80,8988764044944
4;161;506;84,3537414965986
5;327;631;76,5676567656766
6;177;864;83,3333333333333
7;112;1000;87
8;74;1087;89,2307692307692
9;234;1145;80
10;129;1318;86,2068965517241
11;116;1418;89,4230769230769
12;147;1511;80,4511278195489
13;118;1619;88,6792452830189
14;200;1713;78,6885245901639
15;207;1857;83,0687830687831
16;306;2012;78,7234042553192
17;60;2234;84,6153846153846
18;113;2278;83,1683168316832
19;248;2362;85,4625550660793
20;174;2557;84,8101265822785
21;113;2691;91,0891089108911
22;242;2783;85,1351351351351
23;110;2971;86,734693877551
24;132;3057;88,2352941176471
25;94;3160;79,5180722891566
26;121;3226;87,1559633027523
27;136;3322;82,9268292682927
28;95;3422;90,4761904761905
29;91;3499;88,8888888888889
30;91;3571;87,6543209876543
31;215;3642;86,2944162436548
32;122;3812;87,2727272727273
33;147;3909;84,9624060150376
34;138;4023;84,6774193548387
35;82;4128;84,7222222222222
36;143;4187;90,6976744186046
37;97;4304;91,8604651162791
38;79;4383;92,7536231884058
39;90;4445;85
40;162;4514;86,3945578231292
41;119;4640;86,9158878504673
42;151;4731;88,2352941176471
43;124;4850;84,6846846846847
44;181;4944;87,8048780487805
45;76;5087;96,969696969697
46;126;5151;84,9557522123894
47;127;5246;83,3333333333333
48;140;5341;85,8267716535433
49;136;5449;87,7049180327869
50;99;5557;82,9545454545455
51;100;5628;88,7640449438202
52;155;5706;79,2857142857143
53;86;5818;90,7894736842105
54;165;5883;88,5906040268456
55;121;6014;93,5185185185185
56;103;6115;84,7826086956522
57;138;6193;84,6774193548387
58;110;6299;91,8367346938775
59;83;6387;87,6712328767123
60;75;6449;80
61;112;6499;87
62;135;6586;79,3388429752066
63;194;6683;85,7954545454545
64;194;6833;78,9772727272727
65;124;6970;85,5855855855856
66;76;7065;92,4242424242424
67;135;7125;80,9917355371901
68;175;7223;81,0126582278481
69;121;7351;96,2962962962963
70;109;7454;87,6288659793814
71;89;7539;85,8974358974359
72;97;7602;84,8837209302326
73;87;7673;94,7368421052632
74;149;7740;88,0597014925373
75;188;7857;85,2941176470588
76;54;8002;95,6521739130435
77;167;8045;85,4304635761589
78;183;8172;83,7349397590361
79;236;8310;81,3953488372093
80;225;8485;82,4390243902439
81;126;8653;85,8407079646018
82;101;8747;85,5555555555556
83;62;8825;94,3396226415094
84;126;8874;85,8407079646018
85;118;8971;90,5660377358491
86;104;9066;74,1935483870968
87;118;9131;83,9622641509434
88;94;9217;86,7469879518072
89;192;9288;87,4285714285714
90;65;9441;89,2857142857143
91;319;9492;84,641638225256
92;116;9740;82,5242718446602
93;221;9825;80,0995024875622
94;144;9984;91,5384615384615
95;76;10000;92,4242424242424
96;123;10000;85,4545454545455
97;99;10000;89,7727272727273
98;148;10000;91,7293233082707
99;181;10000;87,1951219512195
