0;8;1;100
1;857;6;88
2;317;64;82,5471698113208
3;41;100;100
4;51;100;83,3333333333333
5;43;100;100
6;112;100;87,0967741935484
7;37;100;87,5
8;43;100;100
9;362;100;79,9180327868852
10;143;100;96,4285714285714
11;1056;100;84,2530282637954
12;59;100;95,8333333333333
13;226;100;95,8620689655172
14;228;100;91,0958904109589
15;606;100;96,1722488038278
16;2547;100;88,2513661202186
17;114;100;90,625
18;473;100;78,0185758513932
19;47;100;93,3333333333333
20;36;100;100
21;91;100;100
22;56;100;100
23;88;100;97,7272727272727
24;90;100;89,1304347826087
25;65;100;100
26;85;100;97,6744186046512
27;39;100;100
28;64;100;96,2962962962963
29;67;100;100
30;48;100;100
31;55;100;100
32;177;100;90,9090909090909
33;80;100;100
34;49;100;100
35;55;100;100
36;63;100;100
37;55;100;100
38;78;100;97,2972972972973
39;58;100;100
40;47;100;100
41;57;100;100
42;105;100;87,719298245614
43;68;100;100
44;64;100;100
45;47;100;100
46;72;100;100
47;48;100;100
48;62;100;100
49;69;100;100
50;44;100;100
51;109;100;93,3333333333333
52;134;100;96,1538461538462
53;83;100;97,5609756097561
54;35;100;100
55;62;100;100
56;48;100;100
57;87;100;100
58;51;100;100
59;79;100;100
60;70;100;100
61;65;100;100
62;1662;100;81,1258278145695
63;45;100;100
64;406;100;74,2857142857143
65;104;100;89,4736842105263
66;102;100;100
67;54;100;100
68;93;100;97,9166666666667
69;114;100;100
70;62;100;100
71;126;100;100
72;260;100;97,6190476190476
73;113;100;98,4126984126984
74;109;100;100
75;100;100;98,1132075471698
76;50;100;100
77;46;100;100
78;84;100;100
79;262;100;97,6470588235294
80;48;100;100
81;281;100;97,8260869565217
82;97;100;100
83;141;100;98,7951807228916
84;40;100;100
85;101;100;100
86;261;100;99,4082840236686
87;1913;100;80,4301075268817
88;192;100;92,5619834710744
89;134;100;100
90;436;100;83,4437086092715
91;112;100;96,7741935483871
92;58;100;100
93;41;100;100
94;106;100;91,3793103448276
95;200;100;89,84375
96;40;100;100
97;83;100;100
98;116;100;89,3939393939394
99;66;100;96,551724137931
100;124;100;87,3239436619718
