0;64;1;76,3779527559055
1;34;17;85,7142857142857
2;34;28;92,8571428571429
3;41;37;96,4285714285714
4;35;62;82,3529411764706
5;41;76;92,8571428571429
6;41;100;93,1034482758621
7;36;125;94,4444444444444
8;36;139;88,8888888888889
9;36;152;94,4444444444444
10;36;168;100
11;36;183;88,8888888888889
12;36;193;94,4444444444444
13;38;200;95,6521739130435
14;36;200;88,8888888888889
15;36;200;88,8888888888889
16;36;200;94,4444444444444
17;36;200;94,4444444444444
18;36;200;88,8888888888889
19;36;200;88,8888888888889
20;35;200;100
21;36;200;94,4444444444444
22;36;200;88,8888888888889
23;36;200;94,7368421052632
24;36;200;94,4444444444444
25;36;200;94,4444444444444
26;34;200;92,8571428571429
27;36;200;88,8888888888889
28;36;200;88,8888888888889
29;36;200;88,8888888888889
30;36;200;94,4444444444444
31;36;200;88,8888888888889
32;36;200;88,8888888888889
33;38;200;95,4545454545455
34;36;200;88,8888888888889
35;43;200;96,969696969697
36;36;200;94,4444444444444
37;36;200;94,4444444444444
38;36;200;94,4444444444444
39;35;200;88,2352941176471
40;36;200;88,8888888888889
41;35;200;100
42;36;200;100
43;36;200;88,8888888888889
44;35;200;88,2352941176471
45;36;200;88,8888888888889
46;35;200;100
47;36;200;88,8888888888889
48;36;200;88,8888888888889
49;36;200;94,7368421052632
50;35;200;88,2352941176471
51;35;200;82,3529411764706
52;36;200;88,8888888888889
53;36;200;100
54;36;200;100
55;35;200;88,2352941176471
56;34;200;86,6666666666667
57;36;200;83,3333333333333
58;36;200;100
59;36;200;88,8888888888889
60;36;200;88,8888888888889
61;36;200;94,4444444444444
62;36;200;88,8888888888889
63;36;200;88,8888888888889
64;35;200;93,75
65;36;200;94,4444444444444
66;36;200;94,4444444444444
67;36;200;94,4444444444444
68;41;200;93,1034482758621
69;38;200;91,304347826087
70;38;200;91,304347826087
71;43;200;93,75
72;38;200;90,9090909090909
73;38;200;95,4545454545455
74;38;200;95,4545454545455
75;36;200;89,4736842105263
76;39;200;91,6666666666667
77;38;200;100
78;37;200;95,2380952380952
79;37;200;90
80;37;200;90,4761904761905
81;38;200;90,9090909090909
82;37;200;90,4761904761905
83;36;200;88,8888888888889
84;38;200;95,4545454545455
85;41;200;89,2857142857143
86;43;200;90,9090909090909
87;43;200;90,625
88;41;200;93,1034482758621
89;43;200;96,875
90;42;200;96,7741935483871
91;42;200;96,7741935483871
92;38;200;100
93;55;200;98,2142857142857
94;44;200;91,1764705882353
95;40;200;88,4615384615385
96;37;200;95,2380952380952
97;38;200;95,6521739130435
98;41;200;93,1034482758621
99;37;200;95,2380952380952
100;46;200;97,4358974358974
