0;122;1;89,7959183673469
1;187;88;81,5068493150685
2;200;200;88,4615384615385
3;261;200;83,9024390243902
4;107;200;91,4634146341463
5;152;200;93,2203389830509
6;195;200;78,2894736842105
7;170;200;77,2727272727273
8;152;200;83,8983050847458
9;204;200;86,25
10;132;200;91,1764705882353
11;190;200;93,9189189189189
12;148;200;80
13;127;200;86,734693877551
14;192;200;85,3333333333333
15;143;200;81,0810810810811
16;163;200;88,9763779527559
17;218;200;87,719298245614
18;106;200;88,8888888888889
19;282;200;88,7387387387387
20;108;200;90,3614457831325
21;198;200;88,3870967741936
22;111;200;89,4117647058823
