0;73;1;52,7027027027027
1;19;12;76,9230769230769
2;38;19;75
3;33;20;85,1851851851852
4;21;20;92,8571428571429
5;23;20;88,2352941176471
6;30;20;66,6666666666667
7;31;20;76
8;14;20;100
9;35;20;79,3103448275862
10;18;20;83,3333333333333
11;24;20;88,8888888888889
12;20;20;92,8571428571429
13;16;20;100
14;30;20;83,3333333333333
15;20;20;85,7142857142857
16;25;20;78,9473684210526
17;27;20;66,6666666666667
18;19;20;84,6153846153846
19;30;20;66,6666666666667
20;60;20;72,2222222222222
21;32;20;65,3846153846154
22;29;20;73,9130434782609
23;15;20;88,8888888888889
24;14;20;87,5
25;16;20;80
26;16;20;90
27;17;20;100
28;16;20;100
29;17;20;90,9090909090909
30;39;20;69,6969696969697
31;31;20;56
32;17;20;63,6363636363636
33;30;20;66,6666666666667
34;31;20;80
35;31;20;76
36;26;20;85
37;74;20;64,7058823529412
38;51;20;66,6666666666667
39;55;20;69,3877551020408
40;37;20;67,741935483871
41;29;20;73,9130434782609
42;26;20;90
43;14;20;100
44;20;20;92,8571428571429
45;15;20;88,8888888888889
46;33;20;74,0740740740741
47;31;20;72
48;19;20;76,9230769230769
49;21;20;80
50;15;20;88,8888888888889
51;17;20;81,8181818181818
52;31;20;88
53;19;20;92,3076923076923
54;16;20;90
55;16;20;90
56;18;20;75
57;20;20;100
58;16;20;100
59;15;20;100
60;15;20;100
61;16;20;100
62;17;20;90,9090909090909
63;15;20;100
64;18;20;91,6666666666667
65;16;20;90
66;17;20;90,9090909090909
67;18;20;91,6666666666667
68;18;20;83,3333333333333
69;16;20;90
70;34;20;60,7142857142857
71;34;20;75
72;20;20;85,7142857142857
73;21;20;80
74;25;20;94,7368421052632
75;32;20;73,0769230769231
76;21;20;86,6666666666667
77;18;20;100
78;17;20;81,8181818181818
79;36;20;86,6666666666667
80;29;20;69,5652173913043
81;26;20;75
82;15;20;100
83;36;20;60
84;18;20;83,3333333333333
85;16;20;80
86;17;20;90,9090909090909
87;16;20;90
88;31;20;80
89;14;20;100
90;17;20;100
91;15;20;100
92;16;20;90
93;18;20;91,6666666666667
94;16;20;90
95;17;20;90,9090909090909
96;15;20;88,8888888888889
97;21;20;86,6666666666667
98;20;20;92,8571428571429
99;19;20;84,6153846153846
100;17;20;81,8181818181818
